region,product,year,rev_op_type,sales_budget_type,month,amount,mom_growth,vs_budget,seasonal_index
TH,CDE,2024,Op,Actual,Jul,642620113,0.515,-2951252,0.067
TH,CDE,2024,Op,Actual,Aug,857490967,1.3344,791334959,0.0894
TH,CDE,2024,Op,Actual,Sep,525886486,0.6133,-738311508,0.0549
TH,CDE,2024,Op,Actual,Oct,687332012,1.307,594789461,0.0717
TH,CDE,2024,Op,Actual,Nov,97813273,0.1423,23263566,0.0102
TH,CDE,2024,Op,Actual,Dec,205153394,2.0974,-244002745,0.0214
TH,CDE,2024,Op,Budget,Jan,1510441377,,0,0.1853
TH,CDE,2024,Op,Budget,Feb,355763969,0.2355,0,0.0437
TH,CDE,2024,Op,Budget,Mar,1550952770,4.3595,0,0.1903
TH,CDE,2024,Op,Budget,Apr,343315750,0.2214,0,0.0421
TH,CDE,2024,Op,Budget,May,1666617129,4.8545,0,0.2045
TH,CDE,2024,Op,Budget,Jun,130296421,0.0782,0,0.016
TH,CDE,2024,Op,Budget,Jul,645571365,4.9546,0,0.0792
TH,CDE,2024,Op,Budget,Aug,66156008,0.1025,0,0.0081
TH,CDE,2024,Op,Budget,Sep,1264197994,19.1093,0,0.1551
TH,CDE,2024,Op,Budget,Oct,92542551,0.0732,0,0.0114
TH,CDE,2024,Op,Budget,Nov,74549707,0.8056,0,0.0091
TH,CDE,2024,Op,Budget,Dec,449156139,6.0249,0,0.0551
TH,CDE,2024,Op,Forecast,Jan,1941257597,,430816220,0.2506
TH,CDE,2024,Op,Forecast,Feb,827626007,0.4263,471862038,0.1068
TH,CDE,2024,Op,Forecast,Mar,475368277,0.5744,-1075584493,0.0614
TH,CDE,2024,Op,Forecast,Apr,482434398,1.0149,139118648,0.0623
TH,CDE,2024,Op,Forecast,May,552715926,1.1457,-1113901203,0.0714
TH,CDE,2024,Op,Forecast,Jun,527055941,0.9536,396759520,0.068
TH,CDE,2024,Op,Forecast,Jul,817732647,1.5515,172161282,0.1056
TH,CDE,2024,Op,Forecast,Aug,269033099,0.329,202877091,0.0347
TH,CDE,2024,Op,Forecast,Sep,472727880,1.7571,-791470114,0.061
TH,CDE,2024,Op,Forecast,Oct,956766271,2.0239,864223720,0.1235
TH,CDE,2024,Op,Forecast,Nov,290718937,0.3039,216169230,0.0375
TH,CDE,2024,Op,Forecast,Dec,132256869,0.4549,-316899270,0.0171
TH,CDE,2025,Gross,Actual,Jan,648873438,,-654960891,0.0633
TH,CDE,2025,Gross,Actual,Feb,242001193,0.373,-925483006,0.0236
TH,CDE,2025,Gross,Actual,Mar,1806223744,7.4637,1490909710,0.1762
TH,CDE,2025,Gross,Actual,Apr,826396477,0.4575,-671365810,0.0806
TH,CDE,2025,Gross,Actual,May,1392835065,1.6854,165693005,0.1359
TH,CDE,2025,Gross,Actual,Jun,1160032642,0.8329,149652030,0.1132
TH,CDE,2025,Gross,Actual,Jul,328153066,0.2829,304303380,0.032
TH,CDE,2025,Gross,Actual,Aug,677508977,2.0646,-29392255,0.0661
TH,CDE,2025,Gross,Actual,Sep,1007767030,1.4875,604117008,0.0983
TH,CDE,2025,Gross,Actual,Oct,1749214547,1.7357,1117416292,0.1706
TH,CDE,2025,Gross,Actual,Nov,95245242,0.0545,-87323220,0.0093
TH,CDE,2025,Gross,Actual,Dec,316204107,3.3199,305615606,0.0308
TH,CDE,2025,Gross,Budget,Jan,1303834329,,0,0.1537
TH,CDE,2025,Gross,Budget,Feb,1167484199,0.8954,0,0.1377
TH,CDE,2025,Gross,Budget,Mar,315314034,0.2701,0,0.0372
TH,CDE,2025,Gross,Budget,Apr,1497762287,4.7501,0,0.1766
TH,CDE,2025,Gross,Budget,May,1227142060,0.8193,0,0.1447
TH,CDE,2025,Gross,Budget,Jun,1010380612,0.8234,0,0.1191
TH,CDE,2025,Gross,Budget,Jul,23849686,0.0236,0,0.0028
TH,CDE,2025,Gross,Budget,Aug,706901232,29.6399,0,0.0833
TH,CDE,2025,Gross,Budget,Sep,403650022,0.571,0,0.0476
TH,CDE,2025,Gross,Budget,Oct,631798255,1.5652,0,0.0745
TH,CDE,2025,Gross,Budget,Nov,182568462,0.289,0,0.0215
TH,CDE,2025,Gross,Budget,Dec,10588501,0.058,0,0.0012
TH,CDE,2025,Gross,Forecast,Jan,829033343,,-474800986,0.0841
TH,CDE,2025,Gross,Forecast,Feb,186653205,0.2251,-980830994,0.0189
TH,CDE,2025,Gross,Forecast,Mar,647714831,3.4702,332400797,0.0657
TH,CDE,2025,Gross,Forecast,Apr,499508387,0.7712,-998253900,0.0507
TH,CDE,2025,Gross,Forecast,May,1137474562,2.2772,-89667498,0.1154
TH,CDE,2025,Gross,Forecast,Jun,1688618699,1.4845,678238087,0.1713
TH,CDE,2025,Gross,Forecast,Jul,729639949,0.4321,705790263,0.074
TH,CDE,2025,Gross,Forecast,Aug,931674792,1.2769,224773560,0.0945
TH,CDE,2025,Gross,Forecast,Sep,903781046,0.9701,500131024,0.0917
TH,CDE,2025,Gross,Forecast,Oct,1143009642,1.2647,511211387,0.1159
TH,CDE,2025,Gross,Forecast,Nov,403491108,0.353,220922646,0.0409
TH,CDE,2025,Gross,Forecast,Dec,758834281,1.8807,748245780,0.077
TH,CDE,2025,Net,Actual,Jan,100450265,,-796659004,0.0131
TH,CDE,2025,Net,Actual,Feb,756003493,7.5261,-686680890,0.0988
TH,CDE,2025,Net,Actual,Mar,1729193854,2.2873,834671930,0.2261
TH,CDE,2025,Net,Actual,Apr,1502649502,0.869,1181525017,0.1965
TH,CDE,2025,Net,Actual,May,570658393,0.3798,-1021104727,0.0746
TH,CDE,2025,Net,Actual,Jun,521458524,0.9138,-124150845,0.0682
TH,CDE,2025,Net,Actual,Jul,336742667,0.6458,296938964,0.044
TH,CDE,2025,Net,Actual,Aug,763267225,2.2666,658056214,0.0998
TH,CDE,2025,Net,Actual,Sep,859034907,1.1255,540339737,0.1123
TH,CDE,2025,Net,Actual,Oct,146655392,0.1707,-1119359506,0.0192
TH,CDE,2025,Net,Actual,Nov,312936159,2.1338,33618540,0.0409
TH,CDE,2025,Net,Actual,Dec,49395280,0.1578,-453257737,0.0065
TH,CDE,2025,Net,Budget,Jan,897109269,,0,0.108
TH,CDE,2025,Net,Budget,Feb,1442684383,1.6081,0,0.1737
TH,CDE,2025,Net,Budget,Mar,894521924,0.62,0,0.1077
TH,CDE,2025,Net,Budget,Apr,321124485,0.359,0,0.0387
TH,CDE,2025,Net,Budget,May,1591763120,4.9568,0,0.1917
TH,CDE,2025,Net,Budget,Jun,645609369,0.4056,0,0.0777
TH,CDE,2025,Net,Budget,Jul,39803703,0.0617,0,0.0048
TH,CDE,2025,Net,Budget,Aug,105211011,2.6432,0,0.0127
TH,CDE,2025,Net,Budget,Sep,318695170,3.0291,0,0.0384
TH,CDE,2025,Net,Budget,Oct,1266014898,3.9725,0,0.1524
TH,CDE,2025,Net,Budget,Nov,279317619,0.2206,0,0.0336
TH,CDE,2025,Net,Budget,Dec,502653017,1.7996,0,0.0605
TH,CDE,2025,Net,Forecast,Jan,1385828639,,488719370,0.1626
TH,CDE,2025,Net,Forecast,Feb,1071010877,0.7728,-371673506,0.1257
TH,CDE,2025,Net,Forecast,Mar,325770339,0.3042,-568751585,0.0382
TH,CDE,2025,Net,Forecast,Apr,101888430,0.3128,-219236055,0.012
TH,CDE,2025,Net,Forecast,May,514224351,5.0469,-1077538769,0.0603
TH,CDE,2025,Net,Forecast,Jun,1379431013,2.6825,733821644,0.1619
TH,CDE,2025,Net,Forecast,Jul,635821157,0.4609,596017454,0.0746
TH,CDE,2025,Net,Forecast,Aug,240882839,0.3789,135671828,0.0283
TH,CDE,2025,Net,Forecast,Sep,1019741099,4.2333,701045929,0.1197
TH,CDE,2025,Net,Forecast,Oct,1315349609,1.2899,49334711,0.1544
TH,CDE,2025,Net,Forecast,Nov,145192771,0.1104,-134124848,0.017
TH,CDE,2025,Net,Forecast,Dec,385604389,2.6558,-117048628,0.0453
TH,CDE,2025,Op,Actual,Jan,887734137,,-858848835,0.1288
TH,CDE,2025,Op,Actual,Feb,579418283,0.6527,554757948,0.0841
TH,CDE,2025,Op,Actual,Mar,86525569,0.1493,-1145047023,0.0126
TH,CDE,2025,Op,Actual,Apr,1493649312,17.2625,386740968,0.2168
TH,CDE,2025,Op,Actual,May,1051093480,0.7037,116811473,0.1525
TH,CDE,2025,Op,Actual,Jun,1049226046,0.9982,1012584847,0.1523
TH,CDE,2025,Op,Actual,Jul,251135452,0.2394,-552764748,0.0364
TH,CDE,2025,Op,Actual,Aug,604754330,2.4081,372208226,0.0878
TH,CDE,2025,Op,Actual,Sep,697879016,1.154,533429073,0.1013
TH,CDE,2025,Op,Actual,Oct,69000717,0.0989,-1321497823,0.01
TH,CDE,2025,Op,Actual,Nov,82164493,1.1908,-90916011,0.0119
TH,CDE,2025,Op,Actual,Dec,38023660,0.4628,-306191110,0.0055
TH,CDE,2025,Op,Budget,Jan,1746582972,,0,0.2133
TH,CDE,2025,Op,Budget,Feb,24660335,0.0141,0,0.003
TH,CDE,2025,Op,Budget,Mar,1231572592,49.9414,0,0.1504
TH,CDE,2025,Op,Budget,Apr,1106908344,0.8988,0,0.1352
TH,CDE,2025,Op,Budget,May,934282007,0.844,0,0.1141
TH,CDE,2025,Op,Budget,Jun,36641199,0.0392,0,0.0045
TH,CDE,2025,Op,Budget,Jul,803900200,21.9398,0,0.0982
TH,CDE,2025,Op,Budget,Aug,232546104,0.2893,0,0.0284
TH,CDE,2025,Op,Budget,Sep,164449943,0.7072,0,0.0201
TH,CDE,2025,Op,Budget,Oct,1390498540,8.4555,0,0.1698
TH,CDE,2025,Op,Budget,Nov,173080504,0.1245,0,0.0211
TH,CDE,2025,Op,Budget,Dec,344214770,1.9888,0,0.042
TH,CDE,2025,Op,Forecast,Jan,935621317,,-810961655,0.1531
TH,CDE,2025,Op,Forecast,Feb,208861932,0.2232,184201597,0.0342
TH,CDE,2025,Op,Forecast,Mar,710850408,3.4034,-520722184,0.1163
TH,CDE,2025,Op,Forecast,Apr,245480625,0.3453,-861427719,0.0402
TH,CDE,2025,Op,Forecast,May,989545131,4.0311,55263124,0.162
TH,CDE,2025,Op,Forecast,Jun,1021489497,1.0323,984848298,0.1672
TH,CDE,2025,Op,Forecast,Jul,582197598,0.5699,-221702602,0.0953
TH,CDE,2025,Op,Forecast,Aug,69043257,0.1186,-163502847,0.0113
TH,CDE,2025,Op,Forecast,Sep,154576563,2.2388,-9873380,0.0253
TH,CDE,2025,Op,Forecast,Oct,1016620098,6.5768,-373878442,0.1664
TH,CDE,2025,Op,Forecast,Nov,52065922,0.0512,-121014582,0.0085
TH,CDE,2025,Op,Forecast,Dec,123758406,2.377,-220456364,0.0203
TH,PJ,2024,Gross,Actual,Jan,1137497863,,878638516,0.1406
TH,PJ,2024,Gross,Actual,Feb,1373245527,1.2073,640858768,0.1697
TH,PJ,2024,Gross,Actual,Mar,280633957,0.2044,-989639812,0.0347
TH,PJ,2024,Gross,Actual,Apr,719405586,2.5635,-406107131,0.0889
TH,PJ,2024,Gross,Actual,May,632603973,0.8793,-847710293,0.0782
TH,PJ,2024,Gross,Actual,Jun,404859001,0.64,-1348821336,0.05
TH,PJ,2024,Gross,Actual,Jul,676381973,1.6707,-64160551,0.0836
TH,PJ,2024,Gross,Actual,Aug,188121740,0.2781,-442560224,0.0233
TH,PJ,2024,Gross,Actual,Sep,955064703,5.0768,347342529,0.118
TH,PJ,2024,Gross,Actual,Oct,431243496,0.4515,-1163349174,0.0533
TH,PJ,2024,Gross,Actual,Nov,412569209,0.9567,394083436,0.051
TH,PJ,2024,Gross,Actual,Dec,879552460,2.1319,776492511,0.1087
TH,PJ,2024,Gross,Budget,Jan,258859347,,0,0.0251
TH,PJ,2024,Gross,Budget,Feb,732386759,2.8293,0,0.071
TH,PJ,2024,Gross,Budget,Mar,1270273769,1.7344,0,0.1231
TH,PJ,2024,Gross,Budget,Apr,1125512717,0.886,0,0.1091
TH,PJ,2024,Gross,Budget,May,1480314266,1.3152,0,0.1435
TH,PJ,2024,Gross,Budget,Jun,1753680337,1.1847,0,0.17
TH,PJ,2024,Gross,Budget,Jul,740542524,0.4223,0,0.0718
TH,PJ,2024,Gross,Budget,Aug,630681964,0.8516,0,0.0611
TH,PJ,2024,Gross,Budget,Sep,607722174,0.9636,0,0.0589
TH,PJ,2024,Gross,Budget,Oct,1594592670,2.6239,0,0.1546
TH,PJ,2024,Gross,Budget,Nov,18485773,0.0116,0,0.0018
TH,PJ,2024,Gross,Budget,Dec,103059949,5.5751,0,0.01
TH,PJ,2024,Gross,Forecast,Jan,855196236,,596336889,0.1271
TH,PJ,2024,Gross,Forecast,Feb,414322772,0.4845,-318063987,0.0616
TH,PJ,2024,Gross,Forecast,Mar,977907960,2.3603,-292365809,0.1453
TH,PJ,2024,Gross,Forecast,Apr,692161125,0.7078,-433351592,0.1028
TH,PJ,2024,Gross,Forecast,May,398379629,0.5756,-1081934637,0.0592
TH,PJ,2024,Gross,Forecast,Jun,1127807822,2.831,-625872515,0.1676
TH,PJ,2024,Gross,Forecast,Jul,140087582,0.1242,-600454942,0.0208
TH,PJ,2024,Gross,Forecast,Aug,550148023,3.9272,-80533941,0.0817
TH,PJ,2024,Gross,Forecast,Sep,218518650,0.3972,-389203524,0.0325
TH,PJ,2024,Gross,Forecast,Oct,918438596,4.203,-676154074,0.1365
TH,PJ,2024,Gross,Forecast,Nov,274242217,0.2986,255756444,0.0407
TH,PJ,2024,Gross,Forecast,Dec,163455100,0.596,60395151,0.0243
TH,PJ,2024,Net,Actual,Jan,1139254813,,308180136,0.1403
TH,PJ,2024,Net,Actual,Feb,1583751063,1.3902,593093473,0.195
TH,PJ,2024,Net,Actual,Mar,649838991,0.4103,57309514,0.08
TH,PJ,2024,Net,Actual,Apr,1362260512,2.0963,-24483158,0.1678
TH,PJ,2024,Net,Actual,May,120624306,0.0885,-1222235113,0.0149
TH,PJ,2024,Net,Actual,Jun,535833518,4.4422,304134814,0.066
TH,PJ,2024,Net,Actual,Jul,230664257,0.4305,-519410655,0.0284
TH,PJ,2024,Net,Actual,Aug,504941658,2.1891,120079887,0.0622
TH,PJ,2024,Net,Actual,Sep,1079824968,2.1385,877128516,0.133
TH,PJ,2024,Net,Actual,Oct,612293437,0.567,-755540411,0.0754
TH,PJ,2024,Net,Actual,Nov,75597145,0.1235,-210209856,0.0093
TH,PJ,2024,Net,Actual,Dec,224983925,2.9761,-360929685,0.0277
TH,PJ,2024,Net,Budget,Jan,831074677,,0,0.0928
TH,PJ,2024,Net,Budget,Feb,990657590,1.192,0,0.1107
TH,PJ,2024,Net,Budget,Mar,592529477,0.5981,0,0.0662
TH,PJ,2024,Net,Budget,Apr,1386743670,2.3404,0,0.1549
TH,PJ,2024,Net,Budget,May,1342859419,0.9684,0,0.15
TH,PJ,2024,Net,Budget,Jun,231698704,0.1725,0,0.0259
TH,PJ,2024,Net,Budget,Jul,750074912,3.2373,0,0.0838
TH,PJ,2024,Net,Budget,Aug,384861771,0.5131,0,0.043
TH,PJ,2024,Net,Budget,Sep,202696452,0.5267,0,0.0226
TH,PJ,2024,Net,Budget,Oct,1367833848,6.7482,0,0.1528
TH,PJ,2024,Net,Budget,Nov,285807001,0.2089,0,0.0319
TH,PJ,2024,Net,Budget,Dec,585913610,2.05,0,0.0654
TH,PJ,2024,Net,Forecast,Jan,2103757496,,1272682819,0.2433
TH,PJ,2024,Net,Forecast,Feb,655934533,0.3118,-334723057,0.0759
TH,PJ,2024,Net,Forecast,Mar,174307232,0.2657,-418222245,0.0202
TH,PJ,2024,Net,Forecast,Apr,1625252542,9.3241,238508872,0.188
TH,PJ,2024,Net,Forecast,May,146584794,0.0902,-1196274625,0.017
TH,PJ,2024,Net,Forecast,Jun,758363336,5.1735,526664632,0.0877
TH,PJ,2024,Net,Forecast,Jul,46471445,0.0613,-703603467,0.0054
TH,PJ,2024,Net,Forecast,Aug,655521816,14.1059,270660045,0.0758
TH,PJ,2024,Net,Forecast,Sep,1086536586,1.6575,883840134,0.1257
TH,PJ,2024,Net,Forecast,Oct,538204104,0.4953,-829629744,0.0622
TH,PJ,2024,Net,Forecast,Nov,396583588,0.7369,110776587,0.0459
TH,PJ,2024,Net,Forecast,Dec,458595920,1.1564,-127317690,0.053
TH,PJ,2024,Op,Actual,Jan,1823978038,,1584020592,0.1947
TH,PJ,2024,Op,Actual,Feb,1514983248,0.8306,-36819451,0.1617
TH,PJ,2024,Op,Actual,Mar,642621163,0.4242,-642117547,0.0686
TH,PJ,2024,Op,Actual,Apr,1030081532,1.6029,-7918006,0.1099
TH,PJ,2024,Op,Actual,May,55397767,0.0538,-1372043497,0.0059
TH,PJ,2024,Op,Actual,Jun,1510869451,27.2731,1355457072,0.1613
TH,PJ,2024,Op,Actual,Jul,314798130,0.2084,-450824266,0.0336
TH,PJ,2024,Op,Actual,Aug,63919521,0.203,-387731155,0.0068
TH,PJ,2024,Op,Actual,Sep,763510670,11.9449,163369092,0.0815
TH,PJ,2024,Op,Actual,Oct,1173340669,1.5368,-337514448,0.1252
TH,PJ,2024,Op,Actual,Nov,109042119,0.0929,-294563831,0.0116
TH,PJ,2024,Op,Actual,Dec,366740877,3.3633,91858495,0.0391
TH,PJ,2024,Op,Budget,Jan,239957446,,0,0.0247
TH,PJ,2024,Op,Budget,Feb,1551802699,6.467,0,0.1599
TH,PJ,2024,Op,Budget,Mar,1284738710,0.8279,0,0.1324
TH,PJ,2024,Op,Budget,Apr,1037999538,0.8079,0,0.107
TH,PJ,2024,Op,Budget,May,1427441264,1.3752,0,0.1471
TH,PJ,2024,Op,Budget,Jun,155412379,0.1089,0,0.016
TH,PJ,2024,Op,Budget,Jul,765622396,4.9264,0,0.0789
TH,PJ,2024,Op,Budget,Aug,451650676,0.5899,0,0.0465
TH,PJ,2024,Op,Budget,Sep,600141578,1.3288,0,0.0618
TH,PJ,2024,Op,Budget,Oct,1510855117,2.5175,0,0.1557
TH,PJ,2024,Op,Budget,Nov,403605950,0.2671,0,0.0416
TH,PJ,2024,Op,Budget,Dec,274882382,0.6811,0,0.0283
TH,PJ,2024,Op,Forecast,Jan,643667283,,403709837,0.0736
TH,PJ,2024,Op,Forecast,Feb,1487168259,2.3105,-64634440,0.1701
TH,PJ,2024,Op,Forecast,Mar,1359094361,0.9139,74355651,0.1554
TH,PJ,2024,Op,Forecast,Apr,1102656842,0.8113,64657304,0.1261
TH,PJ,2024,Op,Forecast,May,228497101,0.2072,-1198944163,0.0261
TH,PJ,2024,Op,Forecast,Jun,1625023769,7.1118,1469611390,0.1858
TH,PJ,2024,Op,Forecast,Jul,824949909,0.5077,59327513,0.0943
TH,PJ,2024,Op,Forecast,Aug,564532297,0.6843,112881621,0.0646
TH,PJ,2024,Op,Forecast,Sep,148933894,0.2638,-451207684,0.017
TH,PJ,2024,Op,Forecast,Oct,465209768,3.1236,-1045645349,0.0532
TH,PJ,2024,Op,Forecast,Nov,34678937,0.0745,-368927013,0.004
TH,PJ,2024,Op,Forecast,Dec,259328994,7.478,-15553388,0.0297
TH,PJ,2025,Gross,Actual,Jan,1595190000,,936504719,0.1309
TH,PJ,2025,Gross,Actual,Feb,1153770000,0.7233,790965326,0.0947
TH,PJ,2025,Gross,Actual,Mar,1305660000,1.1316,991925566,0.1072
TH,PJ,2025,Gross,Actual,Apr,1162680000,0.8905,-26707790,0.0954
TH,PJ,2025,Gross,Actual,May,1253670000,1.0783,215931908,0.1029
TH,PJ,2025,Gross,Actual,Jun,1231986100,0.9827,601993262,0.1011
TH,PJ,2025,Gross,Actual,Jul,597780000,0.4852,-100970071,0.0491
TH,PJ,2025,Gross,Actual,Aug,642140000,1.0742,291614880,0.0527
TH,PJ,2025,Gross,Actual,Sep,1017162900,1.584,-16115734,0.0835
TH,PJ,2025,Gross,Actual,Oct,1293771000,1.2719,818220088,0.1062
TH,PJ,2025,Gross,Actual,Nov,318103000,0.2459,103889899,0.0261
TH,PJ,2025,Gross,Actual,Dec,611409500,1.922,427141756,0.0502
TH,PJ,2025,Gross,Budget,Jan,658685281,,0,0.0921
TH,PJ,2025,Gross,Budget,Feb,362804674,0.5508,0,0.0507
TH,PJ,2025,Gross,Budget,Mar,313734434,0.8647,0,0.0439
TH,PJ,2025,Gross,Budget,Apr,1189387790,3.7911,0,0.1664
TH,PJ,2025,Gross,Budget,May,1037738092,0.8725,0,0.1452
TH,PJ,2025,Gross,Budget,Jun,629992838,0.6071,0,0.0881
TH,PJ,2025,Gross,Budget,Jul,698750071,1.1091,0,0.0977
TH,PJ,2025,Gross,Budget,Aug,350525120,0.5016,0,0.049
TH,PJ,2025,Gross,Budget,Sep,1033278634,2.9478,0,0.1445
TH,PJ,2025,Gross,Budget,Oct,475550912,0.4602,0,0.0665
TH,PJ,2025,Gross,Budget,Nov,214213101,0.4505,0,0.03
TH,PJ,2025,Gross,Budget,Dec,184267744,0.8602,0,0.0258
TH,PJ,2025,Gross,Forecast,Jan,833501637,,174816356,0.0922
TH,PJ,2025,Gross,Forecast,Feb,422772072,0.5072,59967398,0.0468
TH,PJ,2025,Gross,Forecast,Mar,1642875865,3.886,1329141431,0.1818
TH,PJ,2025,Gross,Forecast,Apr,640498073,0.3899,-548889717,0.0709
TH,PJ,2025,Gross,Forecast,May,1489355171,2.3253,451617079,0.1648
TH,PJ,2025,Gross,Forecast,Jun,674066855,0.4526,44074017,0.0746
TH,PJ,2025,Gross,Forecast,Jul,781075833,1.1588,82325762,0.0864
TH,PJ,2025,Gross,Forecast,Aug,668568658,0.856,318043538,0.074
TH,PJ,2025,Gross,Forecast,Sep,1011826455,1.5134,-21452179,0.112
TH,PJ,2025,Gross,Forecast,Oct,349507814,0.3454,-126043098,0.0387
TH,PJ,2025,Gross,Forecast,Nov,252410639,0.7222,38197538,0.0279
TH,PJ,2025,Gross,Forecast,Dec,270833540,1.073,86565796,0.03
TH,PJ,2025,Net,Actual,Jan,1505050000,,374593282,0.1353
TH,PJ,2025,Net,Actual,Feb,1089160000,0.7237,551514659,0.0979
TH,PJ,2025,Net,Actual,Mar,1209420000,1.1104,876519917,0.1087
TH,PJ,2025,Net,Actual,Apr,1097570000,0.9075,698519262,0.0987
TH,PJ,2025,Net,Actual,May,1183460000,1.0783,305648466,0.1064
TH,PJ,2025,Net,Actual,Jun,1093802000,0.9242,-345092238,0.0983
TH,PJ,2025,Net,Actual,Jul,564900000,0.5165,454876562,0.0508
TH,PJ,2025,Net,Actual,Aug,606820000,1.0742,-38796485,0.0546
TH,PJ,2025,Net,Actual,Sep,875353000,1.4425,243351158,0.0787
TH,PJ,2025,Net,Actual,Oct,1222613500,1.3967,512993950,0.1099
TH,PJ,2025,Net,Actual,Nov,283754700,0.2321,-97851623,0.0255
TH,PJ,2025,Net,Actual,Dec,391531900,1.3798,204992562,0.0352
TH,PJ,2025,Net,Budget,Jan,1130456718,,0,0.1531
TH,PJ,2025,Net,Budget,Feb,537645341,0.4756,0,0.0728
TH,PJ,2025,Net,Budget,Mar,332900083,0.6192,0,0.0451
TH,PJ,2025,Net,Budget,Apr,399050738,1.1987,0,0.0541
TH,PJ,2025,Net,Budget,May,877811534,2.1997,0,0.1189
TH,PJ,2025,Net,Budget,Jun,1438894238,1.6392,0,0.1949
TH,PJ,2025,Net,Budget,Jul,110023438,0.0765,0,0.0149
TH,PJ,2025,Net,Budget,Aug,645616485,5.868,0,0.0875
TH,PJ,2025,Net,Budget,Sep,632001842,0.9789,0,0.0856
TH,PJ,2025,Net,Budget,Oct,709619550,1.1228,0,0.0961
TH,PJ,2025,Net,Budget,Nov,381606323,0.5378,0,0.0517
TH,PJ,2025,Net,Budget,Dec,186539338,0.4888,0,0.0253
TH,PJ,2025,Net,Forecast,Jan,823557955,,-306898763,0.0943
TH,PJ,2025,Net,Forecast,Feb,1469832540,1.7847,932187199,0.1683
TH,PJ,2025,Net,Forecast,Mar,229107703,0.1559,-103792380,0.0262
TH,PJ,2025,Net,Forecast,Apr,688646704,3.0058,289595966,0.0788
TH,PJ,2025,Net,Forecast,May,1647956144,2.393,770144610,0.1886
TH,PJ,2025,Net,Forecast,Jun,159095612,0.0965,-1279798626,0.0182
TH,PJ,2025,Net,Forecast,Jul,134021910,0.8424,23998472,0.0153
TH,PJ,2025,Net,Forecast,Aug,550644315,4.1086,-94972170,0.063
TH,PJ,2025,Net,Forecast,Sep,1182752562,2.1479,550750720,0.1354
TH,PJ,2025,Net,Forecast,Oct,1741322545,1.4723,1031702995,0.1993
TH,PJ,2025,Net,Forecast,Nov,105605433,0.0606,-276000890,0.0121
TH,PJ,2025,Net,Forecast,Dec,3116082,0.0295,-183423256,0.0004
TH,PJ,2025,Op,Actual,Jan,1505050000,,-341334602,0.1353
TH,PJ,2025,Op,Actual,Feb,1089160000,0.7237,-170587798,0.0979
TH,PJ,2025,Op,Actual,Mar,1209420000,1.1104,613524726,0.1087
TH,PJ,2025,Op,Actual,Apr,1097570000,0.9075,23574535,0.0987
TH,PJ,2025,Op,Actual,May,1183460000,1.0783,353553543,0.1064
TH,PJ,2025,Op,Actual,Jun,1093802000,0.9242,882309592,0.0983
TH,PJ,2025,Op,Actual,Jul,564900000,0.5165,478856478,0.0508
TH,PJ,2025,Op,Actual,Aug,606820000,1.0742,86319011,0.0546
TH,PJ,2025,Op,Actual,Sep,875353000,1.4425,117419917,0.0787
TH,PJ,2025,Op,Actual,Oct,1222613500,1.3967,-92529395,0.1099
TH,PJ,2025,Op,Actual,Nov,283754700,0.2321,-57341143,0.0255
TH,PJ,2025,Op,Actual,Dec,391531900,1.3798,294741854,0.0352
TH,PJ,2025,Op,Budget,Jan,1846384602,,0,0.2066
TH,PJ,2025,Op,Budget,Feb,1259747798,0.6823,0,0.141
TH,PJ,2025,Op,Budget,Mar,595895274,0.473,0,0.0667
TH,PJ,2025,Op,Budget,Apr,1073995465,1.8023,0,0.1202
TH,PJ,2025,Op,Budget,May,829906457,0.7727,0,0.0929
TH,PJ,2025,Op,Budget,Jun,211492408,0.2548,0,0.0237
TH,PJ,2025,Op,Budget,Jul,86043522,0.4068,0,0.0096
TH,PJ,2025,Op,Budget,Aug,520500989,6.0493,0,0.0583
TH,PJ,2025,Op,Budget,Sep,757933083,1.4562,0,0.0848
TH,PJ,2025,Op,Budget,Oct,1315142895,1.7352,0,0.1472
TH,PJ,2025,Op,Budget,Nov,341095843,0.2594,0,0.0382
TH,PJ,2025,Op,Budget,Dec,96790046,0.2838,0,0.0108
TH,PJ,2025,Op,Forecast,Jan,1994548677,,148164075,0.2804
TH,PJ,2025,Op,Forecast,Feb,1418059471,0.711,158311673,0.1994
TH,PJ,2025,Op,Forecast,Mar,68838902,0.0485,-527056372,0.0097
TH,PJ,2025,Op,Forecast,Apr,988767746,14.3635,-85227719,0.139
TH,PJ,2025,Op,Forecast,May,634355025,0.6416,-195551432,0.0892
TH,PJ,2025,Op,Forecast,Jun,479161592,0.7554,267669184,0.0674
TH,PJ,2025,Op,Forecast,Jul,26497770,0.0553,-59545752,0.0037
TH,PJ,2025,Op,Forecast,Aug,58575145,2.2106,-461925844,0.0082
TH,PJ,2025,Op,Forecast,Sep,83129549,1.4192,-674803534,0.0117
TH,PJ,2025,Op,Forecast,Oct,938624718,11.2911,-376518177,0.132
TH,PJ,2025,Op,Forecast,Nov,153151381,0.1632,-187944462,0.0215
TH,PJ,2025,Op,Forecast,Dec,269606478,1.7604,172816432,0.0379
TR,CDE,2024,Gross,Actual,Jan,11607454283,,1593183375,0.3148
TR,CDE,2024,Gross,Actual,Feb,3584098061,0.3088,2561463546,0.0972
TR,CDE,2024,Gross,Actual,Mar,373789791,0.1043,-1403153758,0.0101
TR,CDE,2024,Gross,Actual,Apr,4631457335,12.3905,4268627714,0.1256
